장비ID,장비명/국사명,사업장,99,key,업무명,운용팀,장비명/국사명,장비ID,국사,본부,자산현행화(세부항목),MOSS(BS)발행,자산점검 완료(MOSS 미발행)
125.137.33.15,1#103동35라인_2#1-V2724GB,대구광역시 북구 태전동 198-0,3,3대구광역시 북구 태전동 198-0,V2724GB PLK PSU교체,,1#103동35라인_2#1-V2724GB,125.137.33.15,칠곡국사,대구,,,
118.41.7.8,1#메가타운2#1-V2724GB,대구광역시 북구 동천동 896-2,1,1대구광역시 북구 동천동 896-2,V2724GB PLK PSU교체,,1#메가타운2#1-V2724GB,118.41.7.8,칠곡국사,대구,,,
220.122.141.32,B1#일도프라자#1-V2724GB,대구광역시 북구 동천동 912-1,1,1대구광역시 북구 동천동 912-1,V2724GB PLK PSU교체,,B1#일도프라자#1-V2724GB,220.122.141.32,칠곡국사,대구,,,
211.199.48.17,1#메가타운3#1-V2724GB,대구광역시 북구 동천동 912-3,1,1대구광역시 북구 동천동 912-3,V2724GB PLK PSU교체,,1#메가타운3#1-V2724GB,211.199.48.17,칠곡국사,대구,,,
211.199.48.19,1#메가타운3#3-V2724GB,대구광역시 북구 동천동 912-3,2,2대구광역시 북구 동천동 912-3,V2724GB PLK PSU교체,,1#메가타운3#3-V2724GB,211.199.48.19,칠곡국사,대구,,,
220.122.141.40,1#디엔트윈스1#1-V2724GB,대구광역시 북구 구암동 765-3,1,1대구광역시 북구 구암동 765-3,V2724GB PLK PSU교체,,1#디엔트윈스1#1-V2724GB,220.122.141.40,칠곡국사,대구,,,
61.85.67.111,#태일주택#-V2724GB,대구광역시 북구 태전동 1072-10,1,1대구광역시 북구 태전동 1072-10,V2724GB PLK PSU교체,,#태일주택#-V2724GB,61.85.67.111,칠곡국사,대구,,,
125.143.95.7,B1#104동1~2#1-V2724GB,대구광역시 북구 읍내동 1449-0,1,1대구광역시 북구 읍내동 1449-0,V2724GB PLK PSU교체,,B1#104동1~2#1-V2724GB,125.143.95.7,칠곡국사,대구,,,
125.143.95.26,B1#105동3~6#-V2724GB,대구광역시 북구 읍내동 1449-0,2,2대구광역시 북구 읍내동 1449-0,V2724GB PLK PSU교체,,B1#105동3~6#-V2724GB,125.143.95.26,칠곡국사,대구,,,
125.143.86.7,1#백천윤성#1-U3024L,경상북도 경산시 백천동 115-7,3,3경상북도 경산시 백천동 115-7,저속급 장비 철거,,1#백천윤성#1-U3024L,125.143.86.7,경산국사,대구,,,
221.166.136.34,#사동 초원파크#-MVD10024,경상북도 경산시 사동 600-3,1,1경상북도 경산시 사동 600-3,저속급 장비 철거,,#사동 초원파크#-MVD10024,221.166.136.34,경산국사,대구,,,
183.106.76.49,#사동국사 MVD10024W#-HHT_MVD10024,경상북도 경산시 사동 649-0,1,1경상북도 경산시 사동 649-0,저속급 장비 철거,,#사동국사 MVD10024W#-HHT_MVD10024,183.106.76.49,경산국사,대구,,,
121.150.95.52,#압량국사 MVD10024W#-HHT_MVD10024,경상북도 경산시 압량읍 부적리 343-0,1,1경상북도 경산시 압량읍 부적리 343-0,저속급 장비 철거,,#압량국사 MVD10024W#-HHT_MVD10024,121.150.95.52,경산국사,대구,,,
119.201.10.174,#옥산협화MVD10024#-MVD10024,경상북도 경산시 옥산동 884-0,1,1경상북도 경산시 옥산동 884-0,저속급 장비 철거,,#옥산협화MVD10024#-MVD10024,119.201.10.174,경산국사,대구,,,
175.201.151.9,1#옥산우방 U3048A#1-U3048A,경상북도 경산시 옥산동 884-1,2,2경상북도 경산시 옥산동 884-1,저속급 장비 철거,,1#옥산우방 U3048A#1-U3048A,175.201.151.9,경산국사,대구,,,
119.201.10.173,#옥산청구 #-MVD10024,경상북도 경산시 옥산동 884-2,1,1경상북도 경산시 옥산동 884-2,저속급 장비 철거,,#옥산청구 #-MVD10024,119.201.10.173,경산국사,대구,,,
175.201.150.53,1#우방2차100M#1-U3024L,경상북도 경산시 정평동 138-4,2,2경상북도 경산시 정평동 138-4,저속급 장비 철거,,1#우방2차100M#1-U3024L,175.201.150.53,경산국사,대구,,,
59.23.26.45,#구현대MVD10024W#-MVD10024,경상북도 경산시 정평동 240-0,1,1경상북도 경산시 정평동 240-0,저속급 장비 철거,,#구현대MVD10024W#-MVD10024,59.23.26.45,경산국사,대구,,,
119.201.10.169,#한솔2차MVD10024W#-MVD10024,경상북도 경산시 정평동 255-35,2,2경상북도 경산시 정평동 255-35,저속급 장비 철거,,#한솔2차MVD10024W#-MVD10024,119.201.10.169,경산국사,대구,,,
119.201.10.171,#한솔3차#-MVD10024,경상북도 경산시 정평동 255-35,3,3경상북도 경산시 정평동 255-35,저속급 장비 철거,,#한솔3차#-MVD10024,119.201.10.171,경산국사,대구,,,
221.157.180.59,1#경남신성#1-U3024L,경상북도 경산시 중산동 35-3,1,1경상북도 경산시 중산동 35-3,저속급 장비 철거,,1#경남신성#1-U3024L,221.157.180.59,경산국사,대구,,,
175.201.152.13,1#칼라스퀘어MDF실#1-HHT_MVD10024,대구광역시 수성구 대흥동 504-0,2,2대구광역시 수성구 대흥동 504-0,저속급 장비 철거,,1#칼라스퀘어MDF실#1-HHT_MVD10024,175.201.152.13,고산국사,대구,,,
203.232.54.154,1#시지우방하이츠#1-V5972,대구광역시 수성구 매호동 1033-0,1,1대구광역시 수성구 매호동 1033-0,저속급 장비 철거,,1#시지우방하이츠#1-V5972,203.232.54.154,고산국사,대구,,,
125.143.91.126,#노변목련_VD100#-U3024L,대구광역시 수성구 시지동 499-0,3,3대구광역시 수성구 시지동 499-0,저속급 장비 철거,,#노변목련_VD100#-U3024L,125.143.91.126,고산국사,대구,,,
125.143.91.45,시지청솔-U3024L,대구광역시 수성구 신매동 580-0,1,1대구광역시 수성구 신매동 580-0,저속급 장비 철거,,시지청솔-U3024L,125.143.91.45,고산국사,대구,,,
14.45.250.121,#시지동서VD100#-MVD10024,대구광역시 수성구 신매동 594-0,1,1대구광역시 수성구 신매동 594-0,저속급 장비 철거,,#시지동서VD100#-MVD10024,14.45.250.121,고산국사,대구,,,
203.232.54.137,#에덴VD100#-U3024B,대구광역시 수성구 신매동 594-1,1,1대구광역시 수성구 신매동 594-1,저속급 장비 철거,,#에덴VD100#-U3024B,203.232.54.137,고산국사,대구,,,
222.104.45.38,01#진로1차관리사무소MDF실#01-U3024L,대구광역시 동구 효목동 55-0,1,1대구광역시 동구 효목동 55-0,저속급 장비 철거,,01#진로1차관리사무소MDF실#01-U3024L,222.104.45.38,동대구국사,대구,,,
14.45.87.5,01#강나루MDF실#01-U3024L,대구광역시 동구 효목동 9-0,1,1대구광역시 동구 효목동 9-0,저속급 장비 철거,,01#강나루MDF실#01-U3024L,14.45.87.5,동대구국사,대구,,,
14.45.87.4,01#산격청구2차MDF실#01-U3024L,대구광역시 북구 산격동 1404-19,1,1대구광역시 북구 산격동 1404-19,저속급 장비 철거,,01#산격청구2차MDF실#01-U3024L,14.45.87.4,동대구국사,대구,,,
221.157.151.90,01#서변월드메르디앙관리사무소MDF실#01-HHT_MVD1002,대구광역시 북구 서변동 1795-0,1,1대구광역시 북구 서변동 1795-0,저속급 장비 철거,,01#서변월드메르디앙관리사무소MDF실#01-HHT_MVD1002,221.157.151.90,동대구국사,대구,,,
218.150.13.24,01#노인정동MDF실#01-V5972,대구광역시 동구 방촌동 1119-5,4,4대구광역시 동구 방촌동 1119-5,저속급 장비 철거,,01#노인정동MDF실#01-V5972,218.150.13.24,동촌국사,대구,,,
59.23.184.36,01#은하아파트 B동#01-MVD10048,대구광역시 동구 용계동 437-2,1,1대구광역시 동구 용계동 437-2,저속급 장비 철거,,01#은하아파트 B동#01-MVD10048,59.23.184.36,동촌국사,대구,,,
220.88.231.15,01#팔공보성2차MDF실#01-U3024L,대구광역시 동구 지묘동 327-0,2,2대구광역시 동구 지묘동 327-0,저속급 장비 철거,,01#팔공보성2차MDF실#01-U3024L,220.88.231.15,동촌국사,대구,,,
211.107.119.6,1#고려운수BBS#1-DX6524,대구광역시 동구 지저동 705-0,1,1대구광역시 동구 지저동 705-0,저속급 장비 철거,,1#고려운수BBS#1-DX6524,211.107.119.6,동촌국사,대구,,,
211.229.25.26,#범물보성_VD#-U3024B,대구광역시 수성구 범물동 1279-0,1,1대구광역시 수성구 범물동 1279-0,저속급 장비 철거,,#범물보성_VD#-U3024B,211.229.25.26,범물국사,대구,,,
211.229.25.1,#범물청구_MDF#-U3024B,대구광역시 수성구 범물동 1281-0,2,2대구광역시 수성구 범물동 1281-0,저속급 장비 철거,,#범물청구_MDF#-U3024B,211.229.25.1,범물국사,대구,,,
59.23.181.180,1#한라창신(1회선)#1-HHT_MVD10024,대구광역시 수성구 범물동 1336-0,2,2대구광역시 수성구 범물동 1336-0,저속급 장비 철거,,1#한라창신(1회선)#1-HHT_MVD10024,59.23.181.180,범물국사,대구,,,
221.157.181.146,3#동아스포츠_hybrid-ont#1-U3024B,대구광역시 수성구 지산동 1160-74,1,1대구광역시 수성구 지산동 1160-74,저속급 장비 철거,,3#동아스포츠_hybrid-ont#1-U3024B,221.157.181.146,범물국사,대구,,,
59.23.181.124,#지산청구_VD100#-MVD10024,대구광역시 수성구 지산동 1270-0,1,1대구광역시 수성구 지산동 1270-0,저속급 장비 철거,,#지산청구_VD100#-MVD10024,59.23.181.124,범물국사,대구,,,
211.229.25.28,#지산우방_MDF#-HHT_MVD10024,대구광역시 수성구 지산동 1271-0,1,1대구광역시 수성구 지산동 1271-0,저속급 장비 철거,,#지산우방_MDF#-HHT_MVD10024,211.229.25.28,범물국사,대구,,,
211.229.25.43,#지산보성노인정#-HHT_MVD10024,대구광역시 수성구 지산동 1271-1,1,1대구광역시 수성구 지산동 1271-1,저속급 장비 철거,,#지산보성노인정#-HHT_MVD10024,211.229.25.43,범물국사,대구,,,
59.23.181.192,1#지산에덴101동1-2라인#1-U3024L,대구광역시 수성구 지산동 1272-2,1,1대구광역시 수성구 지산동 1272-2,저속급 장비 철거,,1#지산에덴101동1-2라인#1-U3024L,59.23.181.192,범물국사,대구,,,
221.157.181.148,1#태성시티#1-U3024B,대구광역시 수성구 지산동 1288-30,1,1대구광역시 수성구 지산동 1288-30,저속급 장비 철거,,1#태성시티#1-U3024B,221.157.181.148,범물국사,대구,,,
183.106.93.60,#지산5_MDF#-MVD10024,대구광역시 수성구 지산동 1297-0,1,1대구광역시 수성구 지산동 1297-0,저속급 장비 철거,,#지산5_MDF#-MVD10024,183.106.93.60,범물국사,대구,,,
211.229.25.46,#지산4_VD100#-U3024B,대구광역시 수성구 지산동 1297-3,1,1대구광역시 수성구 지산동 1297-3,저속급 장비 철거,,#지산4_VD100#-U3024B,211.229.25.46,범물국사,대구,,,
125.137.210.15,1#유성청구BBS#1-DX6524,대구광역시 북구 검단동 887-8,1,1대구광역시 북구 검단동 887-8,저속급 장비 철거,,1#유성청구BBS#1-DX6524,125.137.210.15,산격국사,대구,,,
118.45.209.90,01#산격대우#05-V5972,대구광역시 북구 산격동 500-1,2,2대구광역시 북구 산격동 500-1,저속급 장비 철거,,01#산격대우#05-V5972,118.45.209.90,산격국사,대구,,,
222.104.173.222,1#지산녹원#1-V5972,대구광역시 수성구 지산동 761-0,2,2대구광역시 수성구 지산동 761-0,저속급 장비 철거,,1#지산녹원#1-V5972,222.104.173.222,상동국사,대구,,,
14.45.240.36,1#황금3주공304동#1-MVD10048,대구광역시 수성구 황금동 965-0,1,1대구광역시 수성구 황금동 965-0,저속급 장비 철거,,1#황금3주공304동#1-MVD10048,14.45.240.36,상동국사,대구,,,
125.137.41.44,1#만촌BBS#1-V5972,대구광역시 수성구 만촌동 849-33,1,1대구광역시 수성구 만촌동 849-33,저속급 장비 철거,,1#만촌BBS#1-V5972,125.137.41.44,수성국사,대구,,,
222.104.46.57,1#청구푸른마을#1-HHT_MVD10024,대구광역시 수성구 범어동 614-10,1,1대구광역시 수성구 범어동 614-10,저속급 장비 철거,,1#청구푸른마을#1-HHT_MVD10024,222.104.46.57,수성국사,대구,,,
121.151.137.49,#청구하이츠#-MVD10024,대구광역시 수성구 범어동 88-6,1,1대구광역시 수성구 범어동 88-6,저속급 장비 철거,,#청구하이츠#-MVD10024,121.151.137.49,수성국사,대구,,,
118.41.231.18,1#수성3가롯데캐슬#1-HHT_MVD10024,대구광역시 수성구 수성동3가 57-0,1,1대구광역시 수성구 수성동3가 57-0,저속급 장비 철거,,1#수성3가롯데캐슬#1-HHT_MVD10024,118.41.231.18,수성국사,대구,,,
59.23.218.28,01#동호BBC_MOS5-LR#02-V5972,대구광역시 동구 동호동 362-0,1,1대구광역시 동구 동호동 362-0,저속급 장비 철거,,01#동호BBC_MOS5-LR#02-V5972,59.23.218.28,안심국사,대구,,,
112.165.54.17,#단포국사#-HHT_MVD10024,경상북도 영천시 고경면 단포리 88-0,1,1경상북도 영천시 고경면 단포리 88-0,저속급 장비 철거,,#단포국사#-HHT_MVD10024,112.165.54.17,영천국사,대구,,,
118.45.240.10,1#고경대의BBP(HYONT)#1-M1024W,경상북도 영천시 고경면 대의리 195-0,1,1경상북도 영천시 고경면 대의리 195-0,저속급 장비 철거,,1#고경대의BBP(HYONT)#1-M1024W,118.45.240.10,영천국사,대구,,,
121.182.67.5,1#도암BBP-1#1-LOC_U3024BO,경상북도 영천시 고경면 도암리 101-1,1,1경상북도 영천시 고경면 도암리 101-1,저속급 장비 철거,,1#도암BBP-1#1-LOC_U3024BO,121.182.67.5,영천국사,대구,,,
175.201.130.7,1#석계DX6524#1-DX6524T,경상북도 영천시 고경면 석계리 164-5,1,1경상북도 영천시 고경면 석계리 164-5,저속급 장비 철거,,1#석계DX6524#1-DX6524T,175.201.130.7,영천국사,대구,,,
121.182.67.7,1#고경오룡#1-M1024W,경상북도 영천시 고경면 오룡리 1228-5,1,1경상북도 영천시 고경면 오룡리 1228-5,저속급 장비 철거,,1#고경오룡#1-M1024W,121.182.67.7,영천국사,대구,,,
121.182.67.4,#고경RSS MVD10024W#-MVD10024W,경상북도 영천시 고경면 해선리 201-1,1,1경상북도 영천시 고경면 해선리 201-1,저속급 장비 철거,,#고경RSS MVD10024W#-MVD10024W,121.182.67.4,영천국사,대구,,,
175.201.146.5,1#오계공단#1-LOC_U3024BO,경상북도 영천시 금호읍 오계리 산 20-3,1,1경상북도 영천시 금호읍 오계리 산 20-3,저속급 장비 철거,,1#오계공단#1-LOC_U3024BO,175.201.146.5,영천국사,대구,,,
211.229.31.8,1#도동BBH(고객미수용_OFF요망)#1-DX6524,경상북도 영천시 도동 560-2,1,1경상북도 영천시 도동 560-2,저속급 장비 철거,,1#도동BBH(고객미수용_OFF요망)#1-DX6524,211.229.31.8,영천국사,대구,,,
14.45.245.80,#영천 청솔아파트#-M1024W,경상북도 영천시 망정동 461-1,1,1경상북도 영천시 망정동 461-1,저속급 장비 철거,,#영천 청솔아파트#-M1024W,14.45.245.80,영천국사,대구,,,
14.46.13.42,1#망정창신MVD024#1-MVD10024,경상북도 영천시 망정동 471-0,1,1경상북도 영천시 망정동 471-0,저속급 장비 철거,,1#망정창신MVD024#1-MVD10024,14.46.13.42,영천국사,대구,,,
118.41.137.11,1#영진궁전빌라#1-MVD10048,경상북도 영천시 문외동 49-2,1,1경상북도 영천시 문외동 49-2,저속급 장비 철거,,1#영진궁전빌라#1-MVD10048,118.41.137.11,영천국사,대구,,,
121.182.155.16,1#범어#1-LOC_U3024BO,경상북도 영천시 범어동 842-2,1,1경상북도 영천시 범어동 842-2,저속급 장비 철거,,1#범어#1-LOC_U3024BO,121.182.155.16,영천국사,대구,,,
121.182.156.7,1#북안당리BBP(HYONT)#1-LOC_U3024BO,경상북도 영천시 북안면 당리 628-0,1,1경상북도 영천시 북안면 당리 628-0,저속급 장비 철거,,1#북안당리BBP(HYONT)#1-LOC_U3024BO,121.182.156.7,영천국사,대구,,,
121.151.79.2,1#유상BBP#1-M1024W,경상북도 영천시 북안면 유상리 631-0,1,1경상북도 영천시 북안면 유상리 631-0,저속급 장비 철거,,1#유상BBP#1-M1024W,121.151.79.2,영천국사,대구,,,
119.201.102.14,1#유하국사 내#1-DX6524,경상북도 영천시 북안면 유하리 390-0,1,1경상북도 영천시 북안면 유하리 390-0,저속급 장비 철거,,1#유하국사 내#1-DX6524,119.201.102.14,영천국사,대구,,,
14.46.12.2,1#부산국사#1(DC)-DX6524T,경상북도 영천시 신령면 부산리 913-0,1,1경상북도 영천시 신령면 부산리 913-0,저속급 장비 철거,,1#부산국사#1(DC)-DX6524T,14.46.12.2,영천국사,대구,,,
59.25.128.1,1#문화BBH-100M#1-M10048,경상북도 영천시 야사동 187-2,1,1경상북도 영천시 야사동 187-2,저속급 장비 철거,,1#문화BBH-100M#1-M10048,59.25.128.1,영천국사,대구,,,
211.229.33.26,2#야사우방관리실#1-MVD10048,경상북도 영천시 야사동 202-0,1,1경상북도 영천시 야사동 202-0,저속급 장비 철거,,2#야사우방관리실#1-MVD10048,211.229.33.26,영천국사,대구,,,
119.201.28.5,1#사동국사#1-HAMX,경상북도 영천시 임고면 사리 422-1,1,1경상북도 영천시 임고면 사리 422-1,저속급 장비 철거,,1#사동국사#1-HAMX,119.201.28.5,영천국사,대구,,,
121.182.155.10,#채신BBC#-U3024B,경상북도 영천시 채신동 534-4,1,1경상북도 영천시 채신동 534-4,저속급 장비 철거,,#채신BBC#-U3024B,121.182.155.10,영천국사,대구,,,
183.106.90.33,1#청통계지BBP#1-M1024W,경상북도 영천시 청통면 계지리 725-5,1,1경상북도 영천시 청통면 계지리 725-5,저속급 장비 철거,,1#청통계지BBP#1-M1024W,183.106.90.33,영천국사,대구,,,
183.106.90.31,1#청통애련#1-M1024W,경상북도 영천시 청통면 애련리 256-1,1,1경상북도 영천시 청통면 애련리 256-1,저속급 장비 철거,,1#청통애련#1-M1024W,183.106.90.31,영천국사,대구,,,
183.106.90.12,1#청통치일#1-MVD10024W,경상북도 영천시 청통면 치일리 98-0,1,1경상북도 영천시 청통면 치일리 98-0,저속급 장비 철거,,1#청통치일#1-MVD10024W,183.106.90.12,영천국사,대구,,,
59.25.201.10,#삼창RSS MVD10024W#-M1024W,경상북도 영천시 화남면 삼창리 198-0,1,1경상북도 영천시 화남면 삼창리 198-0,저속급 장비 철거,,#삼창RSS MVD10024W#-M1024W,59.25.201.10,영천국사,대구,,,
211.48.181.2,#정각BBC U3024B#-U3024B,경상북도 영천시 화북면 정각리 606-1,1,1경상북도 영천시 화북면 정각리 606-1,저속급 장비 철거,,#정각BBC U3024B#-U3024B,211.48.181.2,영천국사,대구,,,
175.201.131.135,1#하송DX6524#1-DX6524T,경상북도 영천시 화북면 하송리 84-0,1,1경상북도 영천시 화북면 하송리 84-0,저속급 장비 철거,,1#하송DX6524#1-DX6524T,175.201.131.135,영천국사,대구,,,
59.23.183.6,01#관하국_IP172.20.111.2#01-HAMX,경상북도 청도군 매전면 관하리 1217-4,1,1경상북도 청도군 매전면 관하리 1217-4,저속급 장비 철거,,01#관하국_IP172.20.111.2#01-HAMX,59.23.183.6,청도국사,대구,,,
59.23.183.2,1#남양BBP#1-DX6524,경상북도 청도군 매전면 남양리 1781-3,2,2경상북도 청도군 매전면 남양리 1781-3,저속급 장비 철거,,1#남양BBP#1-DX6524,59.23.183.2,청도국사,대구,,,
59.23.183.13,01#_용산_IP_172.20.111.2#01-DX6524,경상북도 청도군 매전면 북지리 549-2,1,1경상북도 청도군 매전면 북지리 549-2,저속급 장비 철거,,01#_용산_IP_172.20.111.2#01-DX6524,59.23.183.13,청도국사,대구,,,
59.23.183.9,1#호화국#1-HAMX,경상북도 청도군 매전면 호화리 626-1,1,1경상북도 청도군 매전면 호화리 626-1,저속급 장비 철거,,1#호화국#1-HAMX,59.23.183.9,청도국사,대구,,,
59.25.133.13,1#이서국#01-DX6524,경상북도 청도군 이서면 학산리 184-1,1,1경상북도 청도군 이서면 학산리 184-1,저속급 장비 철거,,1#이서국#01-DX6524,59.25.133.13,청도국사,대구,,,
112.165.57.24,#군청BBC 100M VD#-HHT_MVD10024,경상북도 청도군 화양읍 범곡리 133-0,1,1경상북도 청도군 화양읍 범곡리 133-0,저속급 장비 철거,,#군청BBC 100M VD#-HHT_MVD10024,112.165.57.24,청도국사,대구,,,
14.45.122.24,1#남곡BBP#01-M1024W,경상북도 경산시 남산면 남곡리 298-0,1,1경상북도 경산시 남산면 남곡리 298-0,저속급 장비 철거,,1#남곡BBP#01-M1024W,14.45.122.24,하양국사,대구,,,
14.45.122.23,#남산RSS#-DX6524T,경상북도 경산시 남산면 산양리 74-7,1,1경상북도 경산시 남산면 산양리 74-7,저속급 장비 철거,,#남산RSS#-DX6524T,14.45.122.23,하양국사,대구,,,
222.103.62.11,1#음양#1-M1024W,경상북도 경산시 와촌면 강학리 489-4,1,1경상북도 경산시 와촌면 강학리 489-4,저속급 장비 철거,,1#음양#1-M1024W,222.103.62.11,하양국사,대구,,,
222.103.62.13,1#음양#BBP-M1024W,경상북도 경산시 와촌면 음양리 828-5,1,1경상북도 경산시 와촌면 음양리 828-5,저속급 장비 철거,,1#음양#BBP-M1024W,222.103.62.13,하양국사,대구,,,
